"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2022-05-15 20:29:04","2841745","FTMEUR","Limit","BUY","0.3377","3000FTM","2022-05-16 06:26:33","3000FTM","0.3377","1013.1EUR","FILLED"
"2022-05-15 20:25:29","2841132","FTMEUR","Limit","BUY","0.3077","1000FTM","2022-05-15 20:28:05","0FTM","0","0EUR","CANCELED"
"2022-05-15 20:23:24","3210137","ATOMEUR","Limit","BUY","10.44","151ATOM","2022-05-17 18:18:00","151ATOM","10.44","1576.44EUR","FILLED"
"2022-05-15 20:18:26","136795858","AVAXEUR","Limit","BUY","29.29","70AVAX","2022-05-18 15:11:21","70AVAX","29.29","2050.3EUR","FILLED"
"2022-05-15 20:07:34","49500462","RUNEEUR","Limit","BUY","2.888","200RUNE","2022-05-18 15:53:42","200RUNE","2.888","577.6EUR","FILLED"
"2022-05-15 19:52:20","179236144","LINKEUR","Limit","BUY","6.33","350LINK","2022-05-20 06:08:57","0LINK","0","0EUR","CANCELED"
"2022-05-15 19:49:40","3208955","ATOMEUR","Limit","BUY","9.33","151ATOM","2022-05-26 08:21:25","151ATOM","9.33","1408.83EUR","FILLED"
"2022-05-15 19:46:41","179235614","LINKEUR","Limit","BUY","6.22","350LINK","2022-05-15 19:48:25","0LINK","0","0EUR","CANCELED"
"2022-05-13 16:33:42","2515527","FTMEUR","Limit","BUY","0.3055","1470FTM","2022-05-14 00:56:54","1470FTM","0.3055","449.085EUR","FILLED"
"2022-05-13 16:31:28","275020117","ADAEUR","Limit","BUY","0.5055","2000ADA","2022-05-13 23:42:30","2000ADA","0.5055","1011EUR","FILLED"
"2022-05-13 16:29:38","178888687","LINKEUR","Limit","BUY","6.11","160LINK","2022-05-15 19:45:30","0LINK","0","0EUR","CANCELED"
"2022-05-13 16:25:04","53121131","UNIEUR","Limit","BUY","4.77","150UNI","2022-05-14 10:22:12","150UNI","4.77","715.5EUR","FILLED"
"2022-05-13 16:22:08","3083060","ATOMEUR","Limit","BUY","8.89","121ATOM","2022-05-15 19:48:59","0ATOM","0","0EUR","CANCELED"
"2022-05-13 12:28:13","149602911","KSMBUSD","Limit","BUY","75.7","10KSM","2022-05-13 17:58:37","10KSM","75.7","757BUSD","FILLED"
"2022-05-13 12:22:58","474325716","MANABUSD","Limit","BUY","1.0123","1000MANA","2022-05-13 17:45:53","1000MANA","1.0123","1012.3BUSD","FILLED"
"2022-05-13 12:17:44","155742781","ZECBUSD","Limit","BUY","93.7","20ZEC","2022-05-13 16:35:59","20ZEC","93.7","1874BUSD","FILLED"
"2022-05-13 12:15:34","163954001","MATICEUR","Limit","BUY","0.6677","637MATIC","2022-05-13 16:31:07","637MATIC","0.6677","425.3249EUR","FILLED"
"2022-05-13 12:01:42","135327554","AVAXEUR","Limit","BUY","32.44","65AVAX","2022-05-13 17:41:19","65AVAX","32.44","2108.6EUR","FILLED"
"2022-05-13 09:35:09","885057615","SOLBUSD","Limit","SELL","52.52","69.71SOL","2022-05-13 10:48:50","69.71SOL","52.52","3661.1692BUSD","FILLED"
"2022-05-13 07:28:36","884675455","SOLBUSD","Limit","SELL","54.55","69.71SOL","2022-05-13 09:34:45","0SOL","0","0BUSD","CANCELED"
"2022-05-12 21:58:06","176570297","LUNAEUR","Limit","BUY","0.00377","4400LUNA","2022-05-12 21:58:42","4400LUNA","0.00377","16.588EUR","FILLED"
"2022-05-12 21:56:49","3025667","ATOMEUR","Limit","BUY","7.44","150ATOM","2022-05-12 21:56:49","0ATOM","0","0EUR","CANCELED"
"2022-05-12 20:29:27","53050681","UNIEUR","Limit","BUY","3.55","200UNI","2022-05-12 20:29:27","0UNI","0","0EUR","CANCELED"
"2022-05-12 20:28:12","3022623","ATOMEUR","Limit","BUY","7.44","151ATOM","2022-05-12 21:56:33","0ATOM","0","0EUR","CANCELED"
"2022-05-12 20:20:52","1891829406","BTCEUR","Limit","BUY","23456.78","0.3BTC","2022-05-12 20:20:52","0BTC","0","0EUR","CANCELED"
"2022-05-12 20:16:57","134815725","AVAXEUR","Limit","BUY","21.22","100AVAX","2022-05-12 20:16:57","0AVAX","0","0EUR","CANCELED"
"2022-05-12 20:14:55","178733984","LINKEUR","Limit","BUY","5.22","200LINK","2022-05-12 20:14:55","0LINK","0","0EUR","CANCELED"
"2022-05-12 20:13:39","178733869","LINKEUR","Limit","BUY","4.77","200LINK","2022-05-12 20:13:39","0LINK","0","0EUR","CANCELED"
"2022-05-12 20:00:12","274222490","ADAEUR","Limit","BUY","0.3344","3000ADA","2022-05-12 20:00:12","0ADA","0","0EUR","CANCELED"
"2022-05-12 19:56:20","163612406","MATICEUR","Limit","BUY","0.4123","1000MATIC","2022-05-12 19:56:20","0MATIC","0","0EUR","CANCELED"
"2022-05-12 19:49:53","2350863","FTMEUR","Limit","BUY","0.2233","2000FTM","2022-05-12 19:49:53","0FTM","0","0EUR","CANCELED"
"2022-05-12 19:41:07","176287174","LUNAEUR","Limit","BUY","0.01234","10000LUNA","2022-05-12 21:07:49","10000LUNA","0.01234","123.4EUR","FILLED"
"2022-05-12 19:39:40","176285587","LUNAEUR","Limit","BUY","0.02345","600LUNA","2022-05-12 20:32:06","600LUNA","0.02345","14.07EUR","FILLED"
"2022-05-12 19:36:55","632194184","LUNABUSD","Limit","BUY","0.028","424LUNA","2022-05-12 19:37:52","424LUNA","0.028","11.872BUSD","FILLED"
"2022-05-11 18:58:25","876087337","SOLBUSD","Limit","SELL","54.22","1.65SOL","2022-05-11 18:58:25","0SOL","0","0BUSD","CANCELED"
"2022-05-04 22:32:21","267200985","ADAEUR","Limit","BUY","0.7777","2405ADA","2022-05-05 15:04:26","2405ADA","0.7777","1870.3685EUR","FILLED"
"2022-05-04 22:20:37","176945620","LINKEUR","Limit","BUY","10.77","150LINK","2022-05-05 15:02:49","150LINK","10.77","1615.5EUR","FILLED"
"2022-05-04 22:11:15","159773595","MATICEUR","Limit","BUY","1.0444","700MATIC","2022-05-05 14:42:57","700MATIC","1.0444","731.08EUR","FILLED"
"2022-05-04 22:08:11","128756192","AVAXEUR","Limit","BUY","57.77","70AVAX","2022-05-05 15:06:49","70AVAX","57.77","4043.9EUR","FILLED"
"2022-05-04 22:05:11","2391704","ATOMEUR","Limit","BUY","17.17","151ATOM","2022-05-05 15:26:14","151ATOM","17.17","2592.67EUR","FILLED"
"2022-05-04 22:01:54","1734942","FTMEUR","Limit","BUY","0.7788","4000FTM","2022-05-05 14:04:44","4000FTM","0.7788","3115.2EUR","FILLED"
"2022-05-04 21:56:38","52327915","UNIEUR","Limit","BUY","6.88","150UNI","2022-05-05 15:49:44","150UNI","6.88","1032EUR","FILLED"
"2022-05-04 07:36:49","52289373","UNIEUR","Limit","BUY","6.33","200UNI","2022-05-04 21:55:47","0UNI","0","0EUR","CANCELED"
"2022-04-25 19:53:34","1131539","FTMEUR","Limit","BUY","0.9199","760FTM","2022-04-26 19:34:09","760FTM","0.9199","699.124EUR","FILLED"
"2022-04-17 20:27:35","147656477","LUNAEUR","Limit","BUY","74.44","18LUNA","2022-04-17 21:05:01","18LUNA","74.44","1339.92EUR","FILLED"
"2022-04-15 10:49:25","146365221","LUNAEUR","Limit","BUY","66.77","20LUNA","2022-04-17 20:26:02","0LUNA","0","0EUR","CANCELED"
"2022-04-15 10:48:57","146364798","LUNAEUR","Limit","BUY","68.88","10LUNA","2022-04-25 19:52:05","0LUNA","0","0EUR","CANCELED"
"2022-04-15 10:48:05","146364059","LUNAEUR","Limit","BUY","70.7","20LUNA","2022-04-18 04:24:22","20LUNA","70.7","1414EUR","FILLED"
"2022-04-15 10:47:23","146363436","LUNAEUR","Limit","BUY","73.33","10LUNA","2022-04-15 16:16:31","10LUNA","73.33","733.3EUR","FILLED"
"2022-04-15 10:46:52","146363108","LUNAEUR","Limit","BUY","73.77","10LUNA","2022-04-15 14:27:37","10LUNA","73.77","737.7EUR","FILLED"
"2022-04-14 19:02:49","564375","FTMEUR","Limit","BUY","1.055","1000FTM","2022-04-14 20:13:25","1000FTM","1.055","1055EUR","FILLED"
"2022-04-14 18:56:58","121363577","AVAXEUR","Limit","BUY","68.22","10AVAX","2022-04-18 04:19:31","10AVAX","68.22","682.2EUR","FILLED"
"2022-04-14 18:54:46","51327210","UNIEUR","Limit","BUY","8.44","100UNI","2022-04-18 04:19:38","100UNI","8.44","844EUR","FILLED"
"2022-04-12 21:19:26","51220516","UNIEUR","Limit","BUY","8.22","100UNI","2022-04-21 20:35:38","100UNI","8.22","822EUR","FILLED"
"2022-04-12 21:16:08","120570892","AVAXEUR","Limit","BUY","67.11","10AVAX","2022-04-18 04:24:26","10AVAX","67.11","671.1EUR","FILLED"
"2022-04-11 21:28:41","92776609","EURBUSD","Limit","SELL","1.099","4000EUR","2022-04-14 19:03:06","0EUR","0","0BUSD","CANCELED"
"2022-04-06 22:07:01","243473324","UNIBUSD","Limit","BUY","9.88","4UNI","2022-04-07 00:51:53","4UNI","9.88","39.52BUSD","FILLED"
"2022-03-31 19:09:12","241528551","UNIBUSD","Limit","BUY","10.11","50UNI","2022-04-06 16:38:44","50UNI","10.11","505.5BUSD","FILLED"
"2022-03-31 19:08:33","241528479","UNIBUSD","Limit","BUY","10.36","55UNI","2022-04-06 14:00:04","55UNI","10.36","569.8BUSD","FILLED"
"2022-03-31 18:56:47","92036058","EURBUSD","Limit","SELL","1.106","1000EUR","2022-03-31 19:04:31","1000EUR","1.106","1106BUSD","FILLED"
"2022-03-31 18:55:59","92036009","EURBUSD","Limit","SELL","1.117","5000EUR","2022-04-11 21:28:46","0EUR","0","0BUSD","CANCELED"
"2022-03-31 18:53:40","241525381","UNIBUSD","Limit","BUY","10.1","1UNI","2022-03-31 19:06:14","0UNI","0","0BUSD","CANCELED"
"2022-03-31 07:50:36","241344224","UNIBUSD","Limit","BUY","11.88","75UNI","2022-03-31 13:58:03","75UNI","11.88","891BUSD","FILLED"
"2022-03-31 07:39:34","241342934","UNIBUSD","Limit","BUY","11.55","106UNI","2022-03-31 14:04:16","106UNI","11.55","1224.3BUSD","FILLED"
"2022-03-31 07:38:40","241342750","UNIBUSD","Limit","BUY","11.55","101UNI","2022-03-31 07:39:14","0UNI","0","0BUSD","CANCELED"
"2022-03-30 09:45:29","241100761","UNIBUSD","Limit","BUY","11.44","150UNI","2022-03-30 13:38:15","150UNI","11.44","1716BUSD","FILLED"
"2022-03-30 09:43:39","241100424","UNIBUSD","Limit","BUY","10.88","107UNI","2022-03-31 07:36:51","0UNI","0","0BUSD","CANCELED"
"2022-03-30 09:40:17","88166363","ARBUSD","Limit","BUY","33.44","9AR","2022-03-31 07:43:34","0AR","0","0BUSD","CANCELED"
"2022-03-30 09:38:38","241099899","UNIBUSD","Limit","BUY","11.22","9UNI","2022-03-31 07:39:01","0UNI","0","0BUSD","CANCELED"
"2022-03-30 09:32:52","357167200","FTMBUSD","Limit","BUY","1.3666","400FTM","2022-03-31 07:47:54","0FTM","0","0BUSD","CANCELED"
"2022-03-26 22:15:15","87124233","ARBUSD","Limit","BUY","32.33","49AR","2022-03-30 09:39:40","0AR","0","0BUSD","CANCELED"
"2022-03-26 22:13:36","240483351","UNIBUSD","Limit","BUY","10.33","156UNI","2022-03-30 09:41:19","0UNI","0","0BUSD","CANCELED"
"2022-03-26 14:55:32","240445295","UNIBUSD","Limit","BUY","10.5","4UNI","2022-03-26 16:08:18","4UNI","10.5","42BUSD","FILLED"
"2022-03-25 17:35:23","86780889","ARBUSD","Limit","BUY","31.66","50AR","2022-03-26 22:14:38","0AR","0","0BUSD","CANCELED"
"2022-03-25 17:34:04","86780426","ARBUSD","Limit","BUY","32.32","50AR","2022-03-26 22:11:20","0AR","0","0BUSD","CANCELED"
"2022-03-25 13:58:08","141776993","KSMBUSD","Limit","BUY","155.5","2KSM","2022-03-30 09:31:56","0KSM","0","0BUSD","CANCELED"
"2022-03-25 13:49:52","86707674","ARBUSD","Limit","BUY","32.23","100AR","2022-03-25 17:33:48","0AR","0","0BUSD","CANCELED"
"2022-03-25 13:48:51","86707369","ARBUSD","Limit","BUY","32.52","50AR","2022-03-25 17:10:30","50AR","32.52","1626BUSD","FILLED"
"2022-03-23 19:58:30","306976322","ATOMBUSD","Limit","BUY","26.66","101ATOM","2022-03-25 13:43:35","0ATOM","0","0BUSD","CANCELED"
"2022-03-23 16:03:42","86263269","ARBUSD","Limit","BUY","32.22","10.7AR","2022-03-24 13:31:54","10.7AR","32.22","344.754BUSD","FILLED"
"2022-03-23 15:56:44","368350906","CAKEBUSD","Limit","BUY","6.69","50CAKE","2022-03-30 09:32:00","0CAKE","0","0BUSD","CANCELED"
"2022-03-23 15:49:29","306915132","ATOMBUSD","Limit","BUY","26.66","151ATOM","2022-03-23 19:58:11","0ATOM","0","0BUSD","CANCELED"
"2022-03-23 15:47:33","445471395","LINKBUSD","Limit","BUY","14.55","100LINK","2022-03-25 13:45:33","0LINK","0","0BUSD","CANCELED"
"2022-03-22 20:35:59","368243723","CAKEBUSD","Limit","BUY","6.33","1.7CAKE","2022-03-23 15:58:18","0CAKE","0","0BUSD","CANCELED"
"2022-03-22 20:31:51","348482896","FTMBUSD","Limit","BUY","1.2555","10FTM","2022-03-23 01:08:27","10FTM","1.2555","12.555BUSD","FILLED"
"2022-03-22 20:22:49","86106537","ARBUSD","Limit","BUY","32.23","4AR","2022-03-22 23:04:23","4AR","32.23","128.92BUSD","FILLED"
"2022-03-22 17:57:48","417136300","MANABUSD","Limit","BUY","2.4044","330MANA","2022-03-23 01:06:08","330MANA","2.4044","793.452BUSD","FILLED"
"2022-03-22 17:52:20","445216324","LINKBUSD","Limit","BUY","14.55","100LINK","2022-03-23 15:47:06","0LINK","0","0BUSD","CANCELED"
"2022-03-19 22:29:27","696498605","ADABUSD","Limit","BUY","0.888","2600ADA","2022-03-20 01:17:37","2600ADA","0.888","2308.8BUSD","FILLED"
"2022-03-19 22:26:49","305529608","ATOMBUSD","Limit","BUY","26.66","151ATOM","2022-03-23 15:48:57","0ATOM","0","0BUSD","CANCELED"
"2022-03-19 22:24:35","485599046","LUNABUSD","Limit","BUY","86.66","10LUNA","2022-03-23 15:56:24","0LUNA","0","0BUSD","CANCELED"
"2022-03-19 10:43:13","696281168","ADABUSD","Limit","BUY","0.86","1270ADA","2022-03-19 11:03:33","1270ADA","0.86","1092.2BUSD","FILLED"
"2022-03-19 10:23:15","696275971","ADABUSD","Limit","BUY","0.859","1250ADA","2022-03-19 10:42:27","0ADA","0","0BUSD","CANCELED"
"2022-03-19 10:16:32","231420801","RUNEBUSD","Limit","SELL","8.888","314RUNE","2022-03-19 11:11:56","314RUNE","8.888","2790.832BUSD","FILLED"
"2022-03-19 10:08:48","696273013","ADABUSD","Limit","BUY","0.822","25ADA","2022-03-19 10:29:18","0ADA","0","0BUSD","CANCELED"
"2022-03-18 23:05:59","484074582","LUNABUSD","Limit","BUY","77.88","18LUNA","2022-03-19 22:22:06","0LUNA","0","0BUSD","CANCELED"
"2022-03-18 23:05:13","484073807","LUNABUSD","Limit","BUY","83.88","20LUNA","2022-03-22 17:51:00","0LUNA","0","0BUSD","CANCELED"
"2022-03-18 22:45:10","413236209","MANABUSD","Limit","BUY","2.3333","300MANA","2022-03-22 17:56:47","0MANA","0","0BUSD","CANCELED"
"2022-03-18 22:39:05","305159862","ATOMBUSD","Limit","BUY","26.66","51ATOM","2022-03-19 22:26:30","0ATOM","0","0BUSD","CANCELED"
"2022-03-18 22:34:56","484053534","LUNABUSD","Limit","BUY","83.33","20LUNA","2022-03-19 22:23:45","0LUNA","0","0BUSD","CANCELED"
"2022-03-18 22:34:14","484053203","LUNABUSD","Limit","BUY","86.04","10LUNA","2022-03-18 22:46:27","10LUNA","86.04","860.4BUSD","FILLED"
"2022-03-16 22:44:13","480769427","LUNABUSD","Limit","BUY","86.66","20LUNA","2022-03-17 21:22:10","20LUNA","86.66","1733.2BUSD","FILLED"
"2022-03-16 22:41:23","480766248","LUNABUSD","Limit","BUY","88.33","10LUNA","2022-03-16 22:41:28","0LUNA","0","0BUSD","CANCELED"
"2022-03-16 22:38:51","480762335","LUNABUSD","Limit","BUY","88.44","10LUNA","2022-03-16 22:38:59","10LUNA","88.44","884.4BUSD","FILLED"
"2022-03-16 22:38:29","480761984","LUNABUSD","Limit","BUY","88.44","20LUNA","2022-03-16 22:38:39","0LUNA","0","0BUSD","CANCELED"
"2022-03-16 22:36:51","480759751","LUNABUSD","Limit","BUY","88.66","20LUNA","2022-03-16 22:37:07","20LUNA","88.66","1773.2BUSD","FILLED"
"2022-03-16 22:20:21","367820211","AVAXBUSD","Limit","BUY","67.77","20AVAX","2022-03-18 22:32:26","0AVAX","0","0BUSD","CANCELED"
"2022-03-16 22:19:49","367819811","AVAXBUSD","Limit","BUY","70.7","10AVAX","2022-03-18 22:32:43","0AVAX","0","0BUSD","CANCELED"
"2022-03-16 22:19:16","367819391","AVAXBUSD","Limit","BUY","71.77","15AVAX","2022-03-19 10:21:06","0AVAX","0","0BUSD","CANCELED"
"2022-03-16 22:18:34","367819199","AVAXBUSD","Limit","BUY","73.33","20AVAX","2022-03-16 22:20:24","20AVAX","73.33","1466.6BUSD","FILLED"
"2022-03-16 22:11:53","367061657","CAKEBUSD","Limit","BUY","5.57","500CAKE","2022-03-16 22:18:56","500CAKE","5.57","2785BUSD","FILLED"
"2022-03-16 09:50:29","366955811","CAKEBUSD","Limit","BUY","5.56","500CAKE","2022-03-16 10:34:43","500CAKE","5.56","2780BUSD","FILLED"
"2022-03-15 22:22:51","409761521","MANABUSD","Limit","BUY","2.233","107MANA","2022-03-18 22:42:49","0MANA","0","0BUSD","CANCELED"
"2022-03-15 22:11:03","366644598","AVAXBUSD","Limit","BUY","66.06","13AVAX","2022-03-16 22:14:19","0AVAX","0","0BUSD","CANCELED"
"2022-03-15 22:07:01","366871429","CAKEBUSD","Limit","BUY","5.44","100CAKE","2022-03-15 22:18:12","100CAKE","5.44","544BUSD","FILLED"
"2022-03-15 21:54:19","90975430","EURBUSD","Limit","SELL","1.101","5000EUR","2022-03-16 11:49:49","5000EUR","1.101","5505BUSD","FILLED"
"2022-03-15 21:53:00","90975370","EURBUSD","Limit","SELL","1.098","5000EUR","2022-03-16 02:21:09","5000EUR","1.098","5490BUSD","FILLED"
"2022-03-15 21:52:16","90975330","EURBUSD","Limit","SELL","1.099","5000EUR","2022-03-16 08:33:55","5000EUR","1.099","5495BUSD","FILLED"
"2022-03-15 12:36:48","366107341","AVAXBUSD","Limit","BUY","66.06","3AVAX","2022-03-15 22:11:17","0AVAX","0","0BUSD","CANCELED"
"2022-03-15 12:34:58","366815695","CAKEBUSD","Limit","BUY","5.33","300CAKE","2022-03-15 12:39:29","300CAKE","5.33","1599BUSD","FILLED"
"2022-03-15 12:33:23","140537386","KSMBUSD","Limit","BUY","116.1","10KSM","2022-03-18 22:35:30","0KSM","0","0BUSD","CANCELED"
"2022-03-15 12:30:17","443168611","LINKBUSD","Limit","BUY","12.66","10LINK","2022-03-18 22:41:40","0LINK","0","0BUSD","CANCELED"
"2022-03-15 12:28:30","303295994","ATOMBUSD","Limit","BUY","25.66","51ATOM","2022-03-18 22:38:38","0ATOM","0","0BUSD","CANCELED"
"2022-03-14 23:39:46","303022678","ATOMBUSD","Limit","BUY","26.55","49ATOM","2022-03-15 01:15:29","49ATOM","26.55","1300.95BUSD","FILLED"
"2022-03-14 22:50:48","335467190","FTMBUSD","Limit","BUY","1.0555","460FTM","2022-03-15 05:13:58","460FTM","1.0555","485.53BUSD","FILLED"
"2022-03-14 22:48:16","365550618","AVAXBUSD","Limit","BUY","65.65","22AVAX","2022-03-15 22:06:24","0AVAX","0","0BUSD","CANCELED"
"2022-03-14 22:42:09","90895026","EURBUSD","Limit","SELL","1.098","4000EUR","2022-03-15 04:56:42","4000EUR","1.098","4392BUSD","FILLED"
"2022-03-14 22:40:29","365545511","AVAXBUSD","Limit","BUY","66.77","23AVAX","2022-03-15 03:42:02","23AVAX","66.77","1535.71BUSD","FILLED"
"2022-03-14 22:39:27","365545029","AVAXBUSD","Limit","BUY","67.4","20AVAX","2022-03-15 01:33:41","20AVAX","67.4","1348BUSD","FILLED"
"2022-03-14 22:37:41","365543685","AVAXBUSD","Limit","BUY","67.44","20AVAX","2022-03-14 22:37:51","0AVAX","0","0BUSD","CANCELED"
"2022-03-14 11:09:19","225572990","RUNEBUSD","Limit","SELL","7.11","340RUNE","2022-03-14 13:54:18","340RUNE","7.11","2417.4BUSD","FILLED"
"2022-03-13 09:27:47","332769784","FTMBUSD","Limit","BUY","1.1811","2400FTM","2022-03-13 09:37:59","2400FTM","1.1811","2834.64BUSD","FILLED"
"2022-03-13 09:25:20","332768288","FTMBUSD","Limit","BUY","1.1789","2400FTM","2022-03-13 09:26:54","0FTM","0","0BUSD","CANCELED"
"2022-03-12 14:23:08","1163258473","BNBBUSD","Limit","BUY","376.6","0.6BNB","2022-03-12 14:23:11","0.6BNB","376.6","225.96BUSD","FILLED"
"2022-03-12 07:29:31","2429251","TBUSD","Limit","SELL","0.1244","1912T","2022-03-12 08:13:40","1912T","0.1244","237.8528BUSD","FILLED"
"2022-03-10 13:50:18","140121020","KSMBUSD","Limit","BUY","114.4","0.414KSM","2022-03-14 23:35:30","0KSM","0","0BUSD","CANCELED"
"2022-03-10 13:45:51","90628850","EURBUSD","Limit","SELL","1.11","4000EUR","2022-03-14 22:41:02","0EUR","0","0BUSD","CANCELED"
"2022-03-10 13:44:05","693152678","ADABUSD","Limit","BUY","0.755","2500ADA","2022-03-14 22:47:09","0ADA","0","0BUSD","CANCELED"
"2022-03-10 13:42:22","441845720","LINKBUSD","Limit","BUY","12.55","100LINK","2022-03-14 23:35:38","0LINK","0","0BUSD","CANCELED"
"2022-03-10 13:40:21","366259528","CAKEBUSD","Limit","BUY","5.55","50CAKE","2022-03-14 17:19:29","50CAKE","5.55","277.5BUSD","FILLED"
"2022-03-10 13:35:42","366257335","CAKEBUSD","Limit","BUY","6.02","500CAKE","2022-03-10 13:35:55","500CAKE","6.02","3010BUSD","FILLED"
"2022-03-10 13:31:13","83268758","ARBUSD","Limit","BUY","31.31","100AR","2022-03-11 01:13:50","100AR","31.31","3131BUSD","FILLED"
"2022-03-10 13:28:40","471530240","MATICBUSD","Limit","BUY","1.333","2500MATIC","2022-03-13 09:23:40","0MATIC","0","0BUSD","CANCELED"
"2022-03-10 13:21:56","327849171","FTMBUSD","Limit","BUY","1.2588","2500FTM","2022-03-10 13:44:21","2500FTM","1.2588","3147BUSD","FILLED"
"2022-03-10 11:24:54","90617394","EURBUSD","Limit","SELL","1.105","2000EUR","2022-03-10 12:46:33","2000EUR","1.105","2210BUSD","FILLED"
"2022-03-10 08:36:01","90606824","EURBUSD","Limit","SELL","1.106","5000EUR","2022-03-10 12:46:34","5000EUR","1.106","5530BUSD","FILLED"
"2022-03-10 08:34:21","693072164","ADABUSD","Limit","BUY","0.803","4000ADA","2022-03-10 10:51:53","4000ADA","0.803","3212BUSD","FILLED"
"2022-03-10 08:32:36","327551198","FTMBUSD","Limit","BUY","1.2567","2500FTM","2022-03-10 13:22:03","0FTM","0","0BUSD","CANCELED"
"2022-03-09 19:06:15","692845902","ADABUSD","Limit","BUY","0.842","1000ADA","2022-03-09 19:12:24","1000ADA","0.842","842BUSD","FILLED"
"2022-03-09 19:01:18","326520733","FTMBUSD","Limit","BUY","1.3111","2000FTM","2022-03-10 04:04:44","2000FTM","1.3111","2622.2BUSD","FILLED"
"2022-03-09 18:49:41","90569275","EURBUSD","Limit","SELL","1.111","2000EUR","2022-03-10 11:24:08","0EUR","0","0BUSD","CANCELED"
"2022-03-09 18:49:01","90569227","EURBUSD","Limit","SELL","1.11","2000EUR","2022-03-10 12:58:49","2000EUR","1.11","2220BUSD","FILLED"
"2022-03-09 18:48:34","90569139","EURBUSD","Limit","SELL","1.109","2000EUR","2022-03-10 12:53:23","2000EUR","1.109","2218BUSD","FILLED"
"2022-03-09 18:29:15","82853486","ARBUSD","Limit","BUY","36.66","50AR","2022-03-10 02:50:35","50AR","36.66","1833BUSD","FILLED"
"2022-03-09 18:27:30","692836727","ADABUSD","Limit","BUY","0.789","5000ADA","2022-03-10 08:33:49","0ADA","0","0BUSD","CANCELED"
"2022-03-09 17:16:42","692817372","ADABUSD","Limit","BUY","0.822","5000ADA","2022-03-10 04:19:53","5000ADA","0.822","4110BUSD","FILLED"
"2022-03-09 17:15:53","692817154","ADABUSD","Limit","BUY","0.851","5000ADA","2022-03-09 17:25:47","5000ADA","0.851","4255BUSD","FILLED"
"2022-03-09 17:11:39","441537919","LINKBUSD","Limit","BUY","13.77","300LINK","2022-03-10 01:46:28","300LINK","13.77","4131BUSD","FILLED"
